km_driven,mileage,engine,max_power,age,make,Individual,Vehical_type,fuel_type,seat
10000,16.9,1197.0,82.0,8.0,HYUNDAI,1,0,4,5
43000,19.7,796.0,46.3,14.0,MARUTI,1,1,4,5
64000,18.0,1198.0,86.7,10.0,HONDA,0,1,4,5
30000,20.51,998.0,67.06,9.0,MARUTI,1,1,4,5
63000,17.8,1497.0,117.3,9.0,HONDA,0,1,4,5
28000,31.79,998.0,58.33,5.0,MARUTI,0,1,4,5
25000,9.17,2995.0,335.25,5.0,LAND,1,0,4,7
32226,17.8,1497.0,117.3,6.0,HONDA,0,1,4,5
63432,13.73,1995.0,148.0,10.0,RENAULT,0,0,1,5
8000,16.6,1798.0,177.0,5.0,AUDI,0,0,4,2
80000,19.4,1198.0,86.8,10.0,HONDA,1,1,4,5
65000,23.95,998.0,67.05,9.0,MARUTI,1,1,4,5
14000,20.8,1493.0,113.4,4.0,KIA,0,1,1,5
90760,19.09,1396.0,69.0,10.0,TATA,1,1,1,5
80000,19.09,1405.0,69.01,7.0,TATA,1,1,1,5
15000,24.04,999.0,67.0,5.0,RENAULT,1,0,4,5
12851,20.37,1461.0,108.45,5.0,RENAULT,1,1,1,5
30000,14.28,1998.0,254.7,5.0,BMW,1,0,4,2
80000,9.0,4461.0,285.4,7.0,TOYOTA,0,0,4,7
32000,19.3,1248.0,73.9,5.0,MARUTI,0,1,1,5
30000,20.52,1197.0,81.8,4.0,MARUTI,1,1,4,5
25000,20.36,1197.0,78.9,13.0,HYUNDAI,1,1,4,5
35000,15.4,2179.0,120.0,7.0,MAHINDRA,1,0,1,7
140000,12.05,2179.0,120.0,10.0,MAHINDRA,1,1,1,7
65597,22.7,1498.0,89.84,9.0,FORD,0,1,1,5
61785,17.0,1086.0,5.0,11.0,HYUNDAI,0,1,4,5
35000,18.6,1197.0,81.83,6.0,HYUNDAI,1,1,4,5
160000,26.21,1248.0,88.5,9.0,MARUTI,1,1,1,5
7124,21.01,1197.0,81.8,3.0,MARUTI,1,1,4,5
15000,18.1,999.0,123.24,4.0,FORD,1,1,4,5
22979,25.4,1186.0,73.97,5.0,HYUNDAI,0,1,1,5
150000,23.59,1364.0,67.04,9.0,TOYOTA,1,1,1,5
34000,18.9,1197.0,82.0,7.0,HYUNDAI,1,1,4,5
42000,21.64,1461.0,84.8,8.0,RENAULT,0,1,1,5
280000,20.54,1598.0,103.6,12.0,VOLKSWAGEN,1,1,1,5
40000,20.3,1199.0,84.0,5.0,TATA,1,1,4,5
77000,26.0,1498.0,98.6,9.0,HONDA,0,1,1,5
15000,19.44,1198.0,67.0,6.0,DATSUN,1,1,4,7
60000,20.92,998.0,67.1,11.0,MARUTI,1,1,4,5
120000,22.74,796.0,47.3,10.0,MARUTI,1,1,4,5
2500,23.01,999.0,67.0,4.0,RENAULT,1,1,4,5
50000,16.36,2179.0,187.7,10.0,JAGUAR,0,0,1,5
46500,23.1,998.0,67.04,7.0,MARUTI,1,1,4,5
5000,19.7,796.0,46.3,18.0,MARUTI,1,1,4,5
69000,15.73,1968.0,174.33,8.0,AUDI,0,0,1,5
68000,22.9,1248.0,74.0,11.0,MARUTI,1,1,1,5
45000,14.94,2143.0,204.0,12.0,MERCEDES-BENZ,0,0,1,5
20000,28.4,1248.0,74.02,6.0,MARUTI,1,1,1,5
106000,28.09,1248.0,88.5,6.0,MARUTI,0,1,1,5
28000,18.0,1497.0,117.3,8.0,HONDA,0,0,4,5
50000,16.0,2179.0,140.0,5.0,MAHINDRA,1,1,1,7
70000,21.64,1461.0,84.8,9.0,RENAULT,0,1,1,5
19000,13.38,2993.0,265.0,4.0,BMW,1,0,1,5
55000,17.0,1497.0,118.0,12.0,HONDA,0,1,4,5
53000,25.83,1498.0,99.0,6.0,FORD,1,1,1,5
89000,22.32,1582.0,126.32,9.0,HYUNDAI,0,1,1,5
22000,24.7,796.0,47.3,5.0,MARUTI,1,1,4,5
90000,22.95,1248.0,74.0,5.0,TATA,1,1,1,5
69000,26.0,1498.0,98.6,9.0,HONDA,0,1,1,5
155000,15.4,1997.0,120.0,7.0,MAHINDRA,1,1,1,7
85000,16.0,2179.0,140.0,10.0,MAHINDRA,0,1,1,7
50000,19.1,1197.0,82.0,7.0,HYUNDAI,1,1,4,5
3600,20.52,1197.0,81.8,4.0,MARUTI,0,0,4,5
15000,17.9,2143.0,136.0,5.0,MERCEDES-BENZ,0,0,1,5
5000,21.4,1197.0,83.1,4.0,MARUTI,1,0,4,5
40000,15.0,1586.0,104.68,16.0,MARUTI,1,1,4,5
120000,18.5,796.0,53.0,23.0,DAEWOO,1,1,4,5
143000,12.99,2494.0,100.0,8.0,TOYOTA,0,1,1,7
24000,17.68,1968.0,174.33,5.0,AUDI,0,0,1,5
15000,10.1,6752.0,505.0,11.0,BENTLEY,0,0,4,5
28000,17.41,1956.0,167.68,4.0,MG,0,1,1,5
65000,18.5,1198.0,86.8,7.0,HONDA,0,1,4,5
44000,28.4,1248.0,74.0,4.0,MARUTI,1,1,1,5
10000,21.4,1197.0,83.1,5.0,MARUTI,1,0,4,5
200000,11.5,2982.0,171.0,13.0,TOYOTA,1,1,1,7
187031,12.99,2494.0,100.0,11.0,TOYOTA,0,1,1,7
22346,17.0,1497.0,121.36,4.0,FORD,0,1,4,5
120000,21.9,1396.0,90.0,11.0,HYUNDAI,1,1,1,5
1000,17.03,1462.0,103.26,3.0,MARUTI,0,1,4,5
56700,19.7,796.0,46.3,18.0,MARUTI,1,1,4,5
170000,16.0,2179.0,140.0,8.0,MAHINDRA,1,1,1,7
60000,17.3,1497.0,121.0,4.0,MAHINDRA,1,1,1,7
40000,18.2,1199.0,88.7,5.0,HONDA,0,0,4,5
28000,19.7,796.0,46.3,11.0,MARUTI,0,1,4,5
85000,16.95,1498.0,97.6,9.0,RENAULT,1,1,4,5
35000,18.9,1197.0,81.86,6.0,HYUNDAI,1,1,4,5
20000,21.4,1197.0,83.1,6.0,MARUTI,1,1,4,5
40000,20.36,1197.0,78.9,9.0,HYUNDAI,1,1,4,5
65000,14.53,1798.0,138.1,14.0,TOYOTA,0,1,4,5
35000,13.68,2393.0,147.8,4.0,TOYOTA,1,1,1,7
54417,21.1,814.0,55.2,10.0,HYUNDAI,0,1,4,5
74000,20.0,1399.0,68.05,11.0,FORD,0,1,1,5
47592,17.0,1198.0,73.75,6.0,VOLKSWAGEN,0,1,4,5
46500,20.45,1461.0,83.8,9.0,RENAULT,1,1,1,5
8000,21.21,1197.0,81.8,4.0,MARUTI,0,0,4,5
120000,28.09,1248.0,88.5,7.0,MARUTI,1,1,1,5
100000,16.2,995.0,62.1,10.0,CHEVROLET,1,1,4,5
48500,17.9,2143.0,201.15,7.0,MERCEDES-BENZ,0,0,1,5
34000,20.4,1197.0,81.8,6.0,MARUTI,1,1,4,5
88157,19.09,1396.0,69.0,11.0,TATA,1,1,1,5
54000,22.0,1197.0,81.8,9.0,MARUTI,0,1,4,5
163000,23.59,1364.0,67.05,7.0,TOYOTA,1,1,1,5
11275,19.1,1197.0,85.8,9.0,MARUTI,0,1,4,5
58000,21.1,1248.0,73.9,10.0,MARUTI,0,1,1,5
35000,12.9,2755.0,174.5,5.0,TOYOTA,0,0,1,7
19000,20.45,1461.0,83.8,8.0,NISSAN,1,1,1,5
48000,22.9,1248.0,74.0,11.0,MARUTI,1,1,1,5
68000,19.87,1461.0,83.8,8.0,RENAULT,0,1,1,5
23000,13.9,1799.0,130.2,4.0,HONDA,0,0,4,5
31500,28.4,1248.0,74.02,5.0,MARUTI,1,0,1,5
120000,19.1,1405.0,70.0,10.0,TATA,1,1,1,5
63000,19.4,1198.0,86.8,12.0,HONDA,0,1,4,5
63000,10.0,2393.0,175.6,12.0,MARUTI,0,0,4,5
60000,23.5,909.0,45.0,5.0,MAHINDRA,1,1,1,7
73000,25.8,1498.0,98.6,10.0,HONDA,0,1,1,5
10000,20.7,1197.0,81.86,3.0,HYUNDAI,1,0,4,5
208000,25.8,1498.0,98.6,10.0,HONDA,1,1,1,5
30000,20.36,1197.0,78.9,13.0,HYUNDAI,1,1,4,5
83000,26.6,998.0,58.16,7.0,MARUTI,0,1,4,5
60000,15.4,2523.0,75.0,5.0,MAHINDRA,1,1,1,7
83000,16.0,1997.0,140.0,7.0,MAHINDRA,0,1,1,7
58132,12.4,2499.0,134.0,6.0,ISUZU,0,1,1,5
34000,20.4,1197.0,81.8,8.0,MARUTI,1,1,4,5
45120,25.8,1498.0,98.6,9.0,HONDA,0,1,1,5
15000,18.9,1197.0,81.86,4.0,HYUNDAI,1,0,4,5
15000,19.34,1462.0,103.0,4.0,MARUTI,1,1,4,7
1000,15.81,1451.0,141.0,3.0,MG,0,1,4,5
64000,20.36,1197.0,78.9,11.0,HYUNDAI,1,1,4,5
98000,14.21,2143.0,203.0,12.0,MERCEDES-BENZ,0,0,1,5
65000,24.3,1248.0,88.5,7.0,MARUTI,0,1,1,5
84000,28.4,1248.0,74.0,8.0,MARUTI,0,1,1,5
33000,22.74,796.0,47.3,8.0,MARUTI,1,1,4,5
57368,19.1,1197.0,82.0,9.0,HYUNDAI,1,1,4,5
55670,17.8,1497.0,117.3,7.0,HONDA,0,1,4,5
50000,27.39,1248.0,74.0,6.0,MARUTI,1,1,1,5
148000,16.8,1493.0,110.0,17.0,HYUNDAI,1,1,1,5
47000,15.15,2967.0,240.0,7.0,PORSCHE,0,0,1,5
18000,19.01,1462.0,103.26,4.0,MARUTI,0,1,4,7
52420,22.69,1995.0,190.0,12.0,BMW,0,0,1,5
10000,18.9,1197.0,82.0,8.0,HYUNDAI,1,1,4,5
40000,13.68,2393.0,147.8,7.0,TOYOTA,1,1,1,7
55000,18.6,1199.0,76.8,8.0,CHEVROLET,0,1,4,5
50000,15.4,2179.0,120.0,8.0,MAHINDRA,1,1,1,7
50000,17.5,1373.0,91.1,5.0,MARUTI,1,1,4,7
76963,17.5,1298.0,85.8,14.0,MARUTI,1,1,4,5
52890,18.12,1995.0,190.0,7.0,BMW,0,0,1,5
45000,30.46,796.0,47.3,7.0,MARUTI,0,1,4,5
63000,19.1,1197.0,82.0,6.0,HYUNDAI,1,1,4,5
25000,27.39,1248.0,74.0,5.0,MARUTI,1,1,1,5
10103,25.17,799.0,53.3,5.0,RENAULT,0,1,4,5
55000,14.7,1198.0,70.0,15.0,SKODA,0,1,4,5
24000,17.05,1995.0,184.0,9.0,BMW,0,0,1,5
47240,15.1,2179.0,140.0,9.0,MAHINDRA,0,1,1,7
30000,23.1,998.0,67.04,4.0,MARUTI,1,1,4,5
58000,13.68,2393.0,147.51,5.0,TOYOTA,0,1,1,7
56000,17.9,2143.0,136.0,7.0,MERCEDES-BENZ,0,0,1,5
65000,16.55,1968.0,147.51,10.0,AUDI,0,0,1,5
35213,22.54,1396.0,88.73,8.0,HYUNDAI,0,1,1,5
35000,18.9,1197.0,82.0,8.0,HYUNDAI,1,1,4,5
92000,16.0,2179.0,140.0,11.0,MAHINDRA,0,1,1,7
34500,21.94,1196.0,61.7,5.0,MARUTI,0,1,4,5
50000,24.52,1248.0,88.5,6.0,MARUTI,1,1,1,7
30000,18.9,1197.0,82.0,7.0,HYUNDAI,1,1,4,5
51000,12.55,2982.0,168.7,11.0,TOYOTA,0,0,1,7
60000,16.0,2179.0,140.0,6.0,MAHINDRA,1,0,1,7
83000,18.9,998.0,67.1,12.0,MARUTI,0,1,4,5
70000,15.0,1598.0,103.52,9.0,SKODA,0,1,4,5
50000,19.0,1194.0,94.68,4.0,FORD,1,1,4,5
110000,17.57,1193.0,88.7,7.0,TATA,1,1,4,5
60000,22.9,1248.0,74.0,11.0,MARUTI,1,1,1,5
51000,17.0,1497.0,118.0,14.0,HONDA,0,1,4,5
45665,19.87,1461.0,83.14,8.0,NISSAN,0,1,1,5
40000,19.7,796.0,46.3,12.0,MARUTI,1,1,4,5
100000,13.14,1798.0,157.8,13.0,SKODA,1,1,4,5
160000,14.84,2143.0,170.0,12.0,MERCEDES-BENZ,1,0,1,5
70000,23.95,998.0,67.05,9.0,MARUTI,1,1,4,5
70000,18.6,1197.0,85.8,10.0,MARUTI,1,1,4,5
60000,20.5,1248.0,91.72,6.0,FIAT,1,1,1,5
20000,16.2,995.0,62.1,9.0,CHEVROLET,1,1,4,5
50000,18.6,1197.0,81.83,7.0,HYUNDAI,1,1,4,5
30000,21.21,1197.0,81.8,6.0,MARUTI,0,0,4,5
105000,11.5,1991.0,147.9,15.0,CHEVROLET,0,1,1,7
60000,26.21,1248.0,88.5,8.0,MARUTI,1,1,1,5
50000,20.92,998.0,67.1,12.0,MARUTI,1,1,4,5
42000,15.4,2523.0,75.0,6.0,MAHINDRA,0,1,1,7
15000,17.0,1591.0,121.3,4.0,HYUNDAI,1,1,4,5
33650,18.9,998.0,67.1,18.0,MARUTI,1,1,4,5
80000,19.09,1405.0,69.01,8.0,TATA,1,1,1,5
15000,15.5,1586.0,103.3,12.0,MARUTI,1,1,4,5
54000,20.58,1995.0,143.0,10.0,BMW,0,0,1,5
35000,18.6,1197.0,81.83,8.0,HYUNDAI,1,1,4,5
30000,20.4,1197.0,81.8,8.0,MARUTI,1,1,4,5
60000,19.4,1198.0,86.8,10.0,HONDA,0,1,4,5
100000,23.1,998.0,67.04,5.0,MARUTI,1,0,4,5
58000,26.2,998.0,58.2,7.0,MARUTI,0,1,4,5
100000,21.64,1461.0,84.8,10.0,RENAULT,1,1,1,5
68000,17.8,1248.0,5.0,10.0,MARUTI,0,1,1,5
4000,21.21,1197.0,81.8,4.0,MARUTI,1,0,4,5
60000,20.51,998.0,67.04,7.0,MARUTI,1,1,4,5
90000,23.59,1364.0,67.05,6.0,TOYOTA,1,1,1,5
70000,15.3,1193.0,65.3,16.0,TATA,1,1,4,5
60000,21.5,1497.0,108.5,5.0,TATA,1,1,1,5
34000,18.0,1198.0,86.7,7.0,HONDA,0,1,4,5
42000,20.63,1198.0,67.06,6.0,DATSUN,1,1,4,5
60000,17.6,2179.0,153.86,5.0,TATA,1,1,1,7
80000,22.32,1582.0,126.3,10.0,HYUNDAI,1,1,1,5
56000,19.1,1197.0,82.0,8.0,HYUNDAI,0,1,4,5
120000,13.6,2523.0,63.0,15.0,MAHINDRA,1,1,1,7
50000,10.26,2694.0,163.7,7.0,TOYOTA,0,0,4,7
35200,14.7,1496.0,120.69,7.0,FORD,0,0,4,5
3700,18.6,1197.0,81.86,3.0,HYUNDAI,0,1,4,5
25000,20.51,998.0,67.04,7.0,MARUTI,1,1,4,5
64000,12.9,2755.0,174.5,6.0,TOYOTA,0,0,1,7
50000,15.1,2179.0,140.0,10.0,MAHINDRA,0,1,1,7
15000,21.21,1197.0,81.8,4.0,MARUTI,1,1,4,5
30000,17.0,1197.0,110.0,4.0,MAHINDRA,1,1,4,5
35000,21.21,1197.0,81.8,3.0,MARUTI,1,1,4,5
62876,10.91,3198.0,197.0,6.0,FORD,0,0,1,7
70000,25.8,1498.0,98.6,8.0,HONDA,1,1,1,5
84003,26.59,1248.0,74.0,8.0,MARUTI,1,1,1,5
55000,16.55,2498.0,105.0,6.0,MAHINDRA,0,1,1,7
42000,33.44,796.0,40.3,7.0,MARUTI,0,1,4,2
45000,16.98,998.0,66.1,12.0,MARUTI,0,0,4,5
31000,20.92,998.0,67.1,10.0,MARUTI,0,1,4,5
103685,14.53,1798.0,138.1,14.0,TOYOTA,1,1,4,5
80000,22.7,1498.0,89.84,10.0,FORD,0,1,1,5
6000,17.0,1198.0,108.5,4.0,TATA,1,1,4,5
100000,22.95,1248.0,73.97,5.0,TATA,1,1,1,5
12000,12.63,2179.0,147.5,4.0,LAND,0,0,1,5
54303,16.78,1496.0,88.73,9.0,TOYOTA,0,1,4,5
65000,17.2,1968.0,138.1,10.0,SKODA,0,1,1,5
30000,18.7,1199.0,88.7,6.0,HONDA,0,1,4,5
10000,18.6,1197.0,81.83,9.0,HYUNDAI,1,1,4,5
62150,23.26,1197.0,88.5,7.0,MARUTI,0,1,4,5
47300,15.1,2179.0,140.0,8.0,MAHINDRA,0,1,1,7
63000,25.83,1498.0,99.0,8.0,FORD,0,1,1,5
80000,24.0,1120.0,70.0,9.0,HYUNDAI,1,1,1,5
20400,18.0,1969.0,190.0,7.0,VOLVO,0,0,1,5
37111,21.7,2400.0,215.0,8.0,VOLVO,0,0,1,5
58000,17.97,1498.0,99.6,10.0,NISSAN,0,0,4,5
44000,17.6,1496.0,88.73,11.0,TOYOTA,0,1,4,5
71000,24.7,796.0,47.3,7.0,MARUTI,0,1,4,5
52000,24.52,1248.0,88.5,6.0,MARUTI,0,1,1,7
90000,21.64,1461.0,84.8,11.0,NISSAN,1,1,1,5
70000,18.5,1197.0,82.85,10.0,HYUNDAI,1,1,4,5
20000,20.7,1197.0,81.86,3.0,HYUNDAI,1,1,4,5
70000,24.0,1120.0,70.0,8.0,HYUNDAI,1,1,1,5
90000,21.43,1364.0,87.2,11.0,TOYOTA,1,1,1,5
100000,18.9,1061.0,67.0,15.0,MARUTI,1,1,4,5
50000,17.8,1198.0,86.7,5.0,HONDA,1,1,4,5
67000,22.54,1396.0,88.73,8.0,HYUNDAI,0,1,1,5
70000,22.32,1582.0,126.3,10.0,HYUNDAI,0,1,1,5
21100,18.1,1199.0,88.7,4.0,HONDA,0,0,4,5
50000,18.9,1197.0,82.0,8.0,HYUNDAI,1,1,4,5
27594,18.27,998.0,118.35,4.0,HYUNDAI,0,1,4,5
70000,19.81,1086.0,68.05,11.0,HYUNDAI,1,1,4,5
37000,11.36,2755.0,171.5,7.0,TOYOTA,0,0,1,7
25000,17.5,1199.0,88.7,4.0,HONDA,1,1,4,5
35000,23.0,1498.0,98.96,6.0,FORD,1,1,1,5
11266,20.92,998.0,67.1,12.0,MARUTI,0,1,4,5
12005,17.99,1462.0,103.2,4.0,MARUTI,0,0,4,7
80000,15.96,2523.0,62.1,10.0,MAHINDRA,1,1,1,7
119000,17.0,1497.0,118.0,12.0,HONDA,1,1,4,5
3500,16.8,1497.0,113.4,3.0,KIA,0,0,4,5
11000,21.4,1197.0,83.1,4.0,MARUTI,0,1,4,5
47612,21.13,1498.0,108.6,7.0,SKODA,0,1,1,5
41000,25.17,799.0,53.3,7.0,RENAULT,1,1,4,5
21000,15.8,1591.0,121.3,4.0,HYUNDAI,0,1,4,5
120000,20.51,998.0,67.04,8.0,MARUTI,1,1,4,5
60000,18.6,1199.0,79.4,10.0,CHEVROLET,1,1,4,5
22450,20.68,1995.0,190.0,4.0,BMW,0,0,1,5
10000,21.21,1197.0,81.8,3.0,MARUTI,1,1,4,5
50000,25.17,799.0,53.3,7.0,RENAULT,1,1,4,5
42000,16.0,2179.0,140.0,8.0,MAHINDRA,0,1,1,7
10000,17.57,1193.0,88.7,7.0,TATA,1,1,4,5
14000,19.3,1248.0,73.9,4.0,MARUTI,0,1,1,5
10000,23.01,999.0,67.0,5.0,RENAULT,1,1,4,5
70000,20.51,998.0,67.04,6.0,MARUTI,1,1,4,5
38000,15.04,1991.0,183.0,7.0,MERCEDES-BENZ,0,0,4,5
70000,25.1,1498.0,98.6,8.0,HONDA,1,1,1,5
37600,18.2,998.0,67.1,15.0,MARUTI,0,1,4,5
50000,15.1,2179.0,152.87,5.0,MAHINDRA,1,0,1,7
64471,15.26,1598.0,103.5,12.0,VOLKSWAGEN,0,1,4,5
50000,18.9,998.0,67.1,19.0,MARUTI,1,1,4,5
20000,20.89,1197.0,81.8,5.0,MARUTI,1,0,4,5
120000,13.49,2179.0,138.03,7.0,TATA,1,1,1,5
33869,17.8,1198.0,86.7,6.0,HONDA,0,1,4,5
90000,20.4,1248.0,91.2,14.0,FIAT,1,1,1,5
63497,15.96,2523.0,62.1,11.0,MAHINDRA,1,1,1,7
70000,19.1,1197.0,85.8,9.0,MARUTI,1,1,4,5
67000,20.36,1197.0,78.9,14.0,HYUNDAI,1,1,4,5
65000,21.1,1248.0,73.9,11.0,MARUTI,0,1,1,5
50000,25.2,1248.0,74.0,8.0,MARUTI,1,1,1,5
40000,21.43,1364.0,87.2,8.0,TOYOTA,1,1,1,5
20000,22.7,799.0,53.64,5.0,DATSUN,1,1,4,5
57000,17.01,1591.0,121.3,11.0,HYUNDAI,0,1,4,5
30000,13.6,2523.0,63.0,12.0,MAHINDRA,1,1,1,7
80000,28.4,1248.0,74.02,5.0,MARUTI,1,0,1,5
50000,24.7,796.0,47.3,7.0,MARUTI,1,1,4,5
190000,11.57,2179.0,138.1,12.0,TATA,1,1,1,7
60000,15.96,2523.0,62.1,5.0,MAHINDRA,1,1,1,7
60000,19.12,1373.0,91.1,6.0,MARUTI,0,0,4,5
21000,17.68,1968.0,174.33,9.0,AUDI,0,0,1,5
48000,18.06,1198.0,74.96,10.0,RENAULT,1,1,4,5
10999,15.17,1968.0,181.0,6.0,AUDI,0,0,1,5
5000,22.05,796.0,47.3,3.0,MARUTI,1,1,4,5
25000,25.17,799.0,53.3,4.0,RENAULT,1,1,4,5
100000,20.92,998.0,67.1,13.0,MARUTI,1,1,4,5
175000,11.8,2993.0,241.6,11.0,LAND,1,0,1,7
65000,18.48,17.0,5.0,13.0,BMW,0,0,1,5
86500,14.21,2143.0,203.0,11.0,MERCEDES-BENZ,0,0,1,5
25000,25.4,624.0,37.5,11.0,TATA,1,1,4,2
120000,19.3,1248.0,73.9,11.0,MARUTI,1,1,1,5
50000,17.2,1396.0,53.5,15.0,TATA,1,1,1,5
76300,22.32,1582.0,126.32,10.0,HYUNDAI,1,1,1,5
10000,24.04,999.0,67.0,4.0,RENAULT,1,0,4,5
36000,18.9,1197.0,81.86,4.0,HYUNDAI,0,1,4,5
26000,18.15,1198.0,82.0,7.0,MAHINDRA,1,1,4,7
100000,23.4,1248.0,74.0,5.0,MARUTI,1,1,1,5
60000,13.49,2179.0,138.03,6.0,TATA,1,1,1,5
4000,17.0,1497.0,121.36,4.0,FORD,1,1,4,5
86000,26.59,1248.0,74.0,8.0,MARUTI,1,1,1,5
81000,20.54,1598.0,103.6,11.0,VOLKSWAGEN,0,1,1,5
41321,19.7,796.0,46.3,11.0,MARUTI,0,1,4,5
46000,13.6,2523.0,63.0,12.0,MAHINDRA,1,1,1,7
8300,17.9,2143.0,136.0,6.0,MERCEDES-BENZ,1,0,1,5
75000,16.9,1497.0,100.0,14.0,HONDA,0,1,4,5
113000,21.79,998.0,67.05,14.0,MARUTI,0,1,4,5
15000,19.08,1582.0,126.2,5.0,HYUNDAI,0,0,1,5
16942,18.0,1198.0,86.7,8.0,HONDA,0,1,4,5
29484,18.7,1199.0,88.7,7.0,HONDA,0,1,4,5
9000,19.2,1968.0,187.74,6.0,AUDI,0,0,1,5
84405,26.59,1248.0,74.0,8.0,MARUTI,1,1,1,5
30000,21.21,1197.0,81.8,6.0,MARUTI,1,1,4,5
14838,22.0,1197.0,81.8,6.0,MARUTI,1,1,4,5
31318,17.8,1497.0,117.3,5.0,HONDA,0,1,4,5
63000,21.79,998.0,67.05,16.0,MARUTI,0,1,4,5
120000,12.99,2494.0,100.0,11.0,TOYOTA,1,1,1,7
50000,24.3,1248.0,88.5,7.0,MARUTI,1,1,1,5
74600,19.3,1248.0,73.9,11.0,MARUTI,1,1,1,5
80000,13.93,2179.0,138.1,14.0,TATA,1,1,1,7
66000,20.85,1197.0,83.14,8.0,MARUTI,0,1,4,5
31543,16.8,1497.0,116.3,5.0,HONDA,0,1,4,5
80000,13.68,2393.0,147.8,5.0,TOYOTA,1,1,1,7
60000,25.2,1248.0,74.0,9.0,MARUTI,1,1,1,5
10382,25.0,1396.0,69.0,13.0,TATA,0,1,1,5
50000,25.1,1498.0,98.6,8.0,HONDA,1,1,1,5
28000,12.07,2967.0,241.4,10.0,AUDI,0,0,1,7
60000,17.5,1197.0,85.8,11.0,MARUTI,1,1,4,5
83000,25.0,1396.0,69.01,9.0,TATA,1,1,1,5
18000,21.63,998.0,67.0,5.0,MARUTI,1,1,4,5
35000,20.92,998.0,67.1,12.0,MARUTI,1,1,4,5
48000,19.67,1582.0,126.2,6.0,HYUNDAI,0,1,1,5
50000,15.4,1997.0,120.0,7.0,MAHINDRA,1,1,1,7
120000,15.96,2523.0,62.1,11.0,MAHINDRA,1,1,1,7
20000,15.1,1196.0,73.0,11.0,MARUTI,1,1,4,5
50000,16.55,2498.0,105.0,5.0,MAHINDRA,1,1,1,7
53837,16.93,1197.0,103.2,8.0,VOLKSWAGEN,0,0,4,5
48000,12.55,2982.0,168.5,8.0,TOYOTA,0,0,1,7
15000,13.01,2199.0,194.3,6.0,HYUNDAI,1,0,1,7
32000,18.6,1197.0,85.8,10.0,MARUTI,1,1,4,5
1784,20.0,999.0,71.0,3.0,RENAULT,0,1,4,7
98955,13.2,1995.0,170.0,12.0,BMW,0,0,1,5
52000,12.99,2494.0,100.0,10.0,TOYOTA,0,1,1,7
39000,13.0,1591.0,121.3,5.0,HYUNDAI,0,0,4,5
50000,17.3,993.0,60.0,24.0,MARUTI,1,1,4,5
78000,25.32,1198.0,77.0,7.0,MAHINDRA,0,1,1,7
58000,19.44,1198.0,67.0,7.0,DATSUN,1,1,4,7
34500,18.25,1968.0,187.74,5.0,AUDI,1,0,1,5
60000,16.47,1198.0,73.9,13.0,VOLKSWAGEN,1,1,4,5
76000,20.92,998.0,67.1,10.0,MARUTI,0,1,4,5
5000,19.49,1198.0,67.04,6.0,NISSAN,1,1,4,5
51000,20.77,1248.0,88.76,8.0,MARUTI,1,1,1,7
23746,22.69,1995.0,190.0,9.0,BMW,0,0,1,5
55780,20.92,998.0,67.1,12.0,MARUTI,0,1,4,5
100000,15.4,1997.0,120.0,6.0,MAHINDRA,1,1,1,7
73000,19.81,1086.0,68.05,11.0,HYUNDAI,0,1,4,5
20000,15.4,2523.0,75.0,6.0,MAHINDRA,1,1,1,7
42000,27.28,1047.0,69.0,6.0,TATA,0,1,1,5
52235,19.7,796.0,46.3,16.0,MARUTI,0,1,4,5
56000,20.45,1461.0,83.8,9.0,RENAULT,0,1,1,5
37000,20.92,998.0,67.1,11.0,MARUTI,0,1,4,5
70000,23.4,1248.0,74.0,10.0,MARUTI,1,1,1,5
80000,21.1,814.0,55.2,6.0,HYUNDAI,1,1,3,5
138000,23.4,1248.0,74.0,10.0,MARUTI,1,1,1,5
22000,21.94,1196.0,61.7,5.0,MARUTI,1,1,4,5
41604,18.0,1198.0,86.7,8.0,HONDA,0,1,4,5
65345,13.01,2199.0,194.3,9.0,HYUNDAI,0,0,1,7
70000,26.32,1498.0,93.87,6.0,MARUTI,0,1,1,5
30150,16.36,2179.0,187.7,10.0,JAGUAR,0,0,1,5
39884,23.0,1498.0,98.96,6.0,FORD,0,1,1,5
40000,22.5,999.0,67.0,6.0,DATSUN,0,1,4,5
27000,16.55,2498.0,105.0,8.0,MAHINDRA,1,1,1,7
67000,19.81,1086.0,68.05,14.0,HYUNDAI,0,1,4,5
50000,15.26,1150.0,74.9,16.0,CHEVROLET,1,1,4,5
25000,18.1,1199.0,88.7,5.0,HONDA,1,0,4,5
50000,13.0,2982.0,168.5,9.0,TOYOTA,1,1,1,7
75000,25.8,1498.0,98.6,10.0,HONDA,0,1,1,5
80000,12.05,2179.0,120.0,9.0,MAHINDRA,1,1,1,7
58000,23.0,1498.0,98.96,8.0,FORD,0,1,1,5
22000,23.01,999.0,67.0,5.0,RENAULT,1,1,4,5
62000,23.1,998.0,67.04,7.0,MARUTI,0,0,4,5
28000,12.9,2755.0,174.5,5.0,TOYOTA,0,0,1,7
41000,18.6,1197.0,85.8,11.0,MARUTI,0,1,4,5
32000,16.47,1198.0,74.0,8.0,VOLKSWAGEN,0,1,4,5
65000,20.77,1248.0,88.76,11.0,MARUTI,0,1,1,7
10000,23.95,998.0,67.05,7.0,MARUTI,1,1,4,5
55000,26.0,1498.0,98.6,9.0,HONDA,0,1,1,5
